bar_number,bar_number_global,tick_16th,onset_time_uncorrected,phase_uncorrected,phase_per_snippet_remapped,phase_per_snippet,phase_drum(L=8),phase_mel(L=8),phase_pitch(L=8),grid_time_uncorrected,grid_time_per_snippet,grid_time_drum(L=8),grid_time_mel(L=8),grid_time_pitch(L=8)
9,41,11,66.780589569161,0.7291663977581697,0.7291663977581697,0.7291663977581697,0.7321913368358032,0.7321913368358032,0.7321913368358032,66.81396868750001,66.81396868750001,66.80907050781249,66.80907050781249,66.80907050781249
9,41,12,,,,,,,,66.91410475,66.91410475,66.90902515625,66.90902515625,66.90902515625
9,41,13,66.96634920634921,0.8451084173903406,0.8451084173903406,0.8451084173903406,0.8483437870294808,0.8483437870294808,0.8483437870294808,67.0142408125,67.0142408125,67.0089798046875,67.0089798046875,67.0089798046875
9,41,14,,,,,,,,67.114376875,67.114376875,67.10893445312499,67.10893445312499,67.10893445312499
9,41,15,,,,,,,,67.2145129375,67.2145129375,67.20888910156249,67.20888910156249,67.20888910156249
10,42,0,,,,,,,,67.314649,67.314649,67.30884375,67.30884375,67.30884375
10,42,1,67.38430839002268,0.10597798869954284,0.10597798869954284,0.10597798869954284,0.10968679996525767,0.10968679996525767,0.10968679996525767,67.41478500000001,67.41478500000001,67.4087983984375,67.4087983984375,67.4087983984375
10,42,2,,,,,,,,67.514921,67.514921,67.508753046875,67.508753046875,67.508753046875
10,42,3,,,,,,,,67.61505700000001,67.61505700000001,67.60870769531249,67.60870769531249,67.60870769531249
10,42,4,,,,,,,,67.715193,67.715193,67.70866234374999,67.70866234374999,67.70866234374999
10,42,5,67.77904761904762,0.3523549341942546,0.3523549341942546,0.3523549341942546,0.3565107566268126,0.3565107566268126,0.3565107566268126,67.815329,67.815329,67.8086169921875,67.8086169921875,67.8086169921875
10,42,6,,,,,,,,67.915465,67.915465,67.908571640625,67.908571640625,67.908571640625
10,42,7,,,,,,,,68.015601,68.015601,68.00852628906249,68.00852628906249,68.00852628906249
10,42,8,,,,,,,,68.115737,68.115737,68.10848093749999,68.10848093749999,68.10848093749999
10,42,9,68.19700680272109,0.6132246411886637,0.6132246411886637,0.6132246411886637,0.617853769562585,0.617853769562585,0.617853769562585,68.215873,68.215873,68.2084355859375,68.2084355859375,68.2084355859375
10,42,10,,,,,,,,68.31600900000001,68.31600900000001,68.308390234375,68.308390234375,68.308390234375
10,42,11,,,,,,,,68.416145,68.416145,68.4083448828125,68.4083448828125,68.4083448828125
10,42,12,,,,,,,,68.516281,68.516281,68.50829953124999,68.50829953124999,68.50829953124999
10,42,13,68.5685260770975,0.8451088251836871,0.8451088251836871,0.8451088251836871,0.8501586699499314,0.8501586699499314,0.8501586699499314,68.616417,68.616417,68.60825417968749,68.60825417968749,68.60825417968749
10,42,14,,,,,,,,68.716553,68.716553,68.708208828125,68.708208828125,68.708208828125
10,42,15,,,,,,,,68.816689,68.816689,68.8081634765625,68.8081634765625,68.8081634765625
11,43,0,,,,,,,,68.916825,68.916825,68.90811812499999,68.90811812499999,68.90811812499999
11,43,1,68.98648526077098,0.1059785050409372,0.1059785050409372,0.1059785050409372,0.11150168288570819,0.11150168288570819,0.11150168288570819,69.0169610625,69.0169610625,69.00807277343749,69.00807277343749,69.00807277343749
11,43,2,,,,,,,,69.117097125,69.117097125,69.108027421875,69.108027421875,69.108027421875
11,43,3,,,,,,,,69.2172331875,69.2172331875,69.2079820703125,69.2079820703125,69.2079820703125
11,43,4,,,,,,,,69.31736925,69.31736925,69.30793671875,69.30793671875,69.30793671875
11,43,5,69.38122448979591,0.35235529675929045,0.35235529675929045,0.35235529675929045,0.35832563954726315,0.35832563954726315,0.35832563954726315,69.4175053125,69.4175053125,69.40789136718749,69.40789136718749,69.40789136718749
